NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
757,환경부,주식회사 명성환경,광주광역시,2019,사업장,폐기물,"30,126",tCO₂eq,-,-,30,TJ,-,-,이큐에이㈜,-
758,환경부,주식회사 명신,충청남도,2019,업체,자동차,"9,118",tCO₂eq,5.55,tCO2eq/억원,183,TJ,0.11,TJ/억원,(재)한국화학융합시험연구원,"164,216,728,000"
759,환경부,주식회사 범우,울산광역시,2019,사업장,폐기물,"86,026",tCO₂eq,-,-,479,TJ,-,-,㈜한국품질보증원,-
760,환경부,주식회사 베어링아트,경상북도,2019,사업장,산업,"51,499",tCO₂eq,-,-,"1,051",TJ,-,-,한국표준협회,-
1012,환경부,현대에너지,전라남도,2019,업체,산업단지,"961,073",tCO₂eq,"1,046.44",tCO2eq/억원,"10,162",TJ,11.06,TJ/억원,한국표준협회,"91,841,932,789"
762,환경부,주식회사 삼보광업,서울특별시,2019,사업장,광업,"150,603",tCO₂eq,-,-,368,TJ,-,-,한국생산성본부인증원(주),-
763,환경부,주식회사 삼양사,서울특별시,2019,업체,음식료품,"281,946",tCO₂eq,18.18,tCO2eq/억원,"5,703",TJ,0.37,TJ/억원,한국표준협회,"1,550,801,257,000"
764,환경부,주식회사 삼양패키징,서울특별시,2019,업체,석유화학,"144,906",tCO₂eq,38.6,tCO2eq/억원,"2,957",TJ,0.79,TJ/억원,한국표준협회,"375,442,076,000"
765,환경부,주식회사 세아창원특수강,경상남도,2019,업체,철강,"511,368",tCO₂eq,43.58,tCO2eq/억원,"8,883",TJ,0.76,TJ/억원,한국표준협회,"1,173,459,723,000"
766,환경부,주식회사 세진메탈,울산광역시,2019,사업장,비철금속,"36,920",tCO₂eq,-,-,596,TJ,-,-,산림조합중앙회,-
767,환경부,주식회사 수석,경기도,2019,사업장,유리,"34,739",tCO₂eq,-,-,546,TJ,-,-,(주)한국경영인증원,-
768,국토교통부,주식회사 스타필드고양,경기도,2019,사업장,건물,"29,320",tCO₂eq,-,-,642,TJ,-,-,(재)한국품질재단,-
769,국토교통부,주식회사 스타필드하남,경기도,2019,사업장,건물,"28,909",tCO₂eq,-,-,589,TJ,-,-,(재)한국품질재단,-
770,환경부,주식회사 심텍,충청북도,2019,사업장,전기전자,"97,469",tCO₂eq,-,-,"2,007",TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
771,환경부,주식회사 심팩인더스트리,인천광역시,2019,업체,산업,"206,244",tCO₂eq,"2,029.56",tCO2eq/억원,"3,151",TJ,31.01,TJ/억원,(재)한국품질재단,"10,162,001,000"
772,산업통상자원부,주식회사 아이유제지,전라북도,2019,사업장,제지,"19,801",tCO₂eq,-,-,365,TJ,-,-,한국생산성본부인증원(주),-
773,환경부,주식회사 알테크노메탈,충청남도,2019,사업장,비철금속,"30,131",tCO₂eq,-,-,502,TJ,-,-,이큐에이㈜,-
774,환경부,주식회사 에너지네트웍,부산광역시,2019,업체,폐기물,"157,708",tCO₂eq,533.25,tCO2eq/억원,619,TJ,2.09,TJ/억원,이큐에이㈜,"29,574,690,363"
775,국토교통부,주식회사 에스알,서울특별시,2019,업체,교통(철도),"164,361",tCO₂eq,24.64,tCO2eq/억원,"3,383",TJ,0.51,TJ/억원,(주)신화엔지니어링종합건축사사무소,"666,997,717,000"
776,환경부,주식회사 에스에프에이반도체,충청남도,2019,사업장,반도체,"27,360",tCO₂eq,-,-,561,TJ,-,-,대일이엔씨기술(주),-
777,환경부,주식회사 에스엔엔씨,전라남도,2019,업체,비철금속,"1,585,974",tCO₂eq,214.62,tCO2eq/억원,"16,956",TJ,2.29,TJ/억원,(재)한국품질재단,"738,976,573,587"
778,환경부,주식회사 에스피네이처,충청남도,2019,사업장,시멘트,"27,058",tCO₂eq,-,-,549,TJ,-,-,한국표준협회,-
779,환경부,주식회사 에스피씨삼립,서울특별시,2019,사업장,음식료품,"38,278",tCO₂eq,-,-,814,TJ,-,-,(주)비에스아이그룹코리아,-
539,환경부,성동조선해양 주식회사,경상남도,2019,업체,조선,"5,209",tCO₂eq,86.02,tCO2eq/억원,106,TJ,1.75,TJ/억원,한국표준협회,"6,055,899,000"
781,환경부,주식회사 에어퍼스트,경상북도,2019,업체,석유화학,"515,608",tCO₂eq,286.9,tCO2eq/억원,"10,338",TJ,5.75,TJ/억원,한국가스안전공사,"179,717,272,170"
782,환경부,주식회사 엘지화학,서울특별시,2019,업체,석유화학,"8,517,502",tCO₂eq,39.05,tCO2eq/억원,"160,018",TJ,0.73,TJ/억원,한국표준협회,"21,809,592,000,000"
783,환경부,주식회사 영풍,서울특별시,2019,업체,비철금속,"1,163,931",tCO₂eq,86.35,tCO2eq/억원,"18,905",TJ,1.4,TJ/억원,(재)한국품질재단,"1,347,979,588,000"
784,환경부,주식회사 영흥산업환경,충청남도,2019,사업장,폐기물,"64,363",tCO₂eq,-,-,140,TJ,-,-,㈜한국품질보증원,-
785,산업통상자원부,주식회사 울산이앤피,울산광역시,2019,업체,발전에너지,"80,023",tCO₂eq,349.3,tCO2eq/억원,960,TJ,4.19,TJ/억원,한국표준협회,"22,909,750,218"
786,산업통상자원부,주식회사 위니아대우매뉴팩처링,광주광역시,2019,사업장,기계,"10,418",tCO₂eq,-,-,210,TJ,-,-,이큐에이㈜,-
787,환경부,주식회사 유니큰,울산광역시,2019,업체,폐기물,"138,403",tCO₂eq,717.38,tCO2eq/억원,541,TJ,2.8,TJ/억원,한국산업기술시험원,"19,292,809,746"
788,환경부,주식회사 이랜드리테일,서울특별시,2019,업체,건물,"177,505",tCO₂eq,8.4,tCO2eq/억원,"3,618",TJ,0.17,TJ/억원,한국산업기술시험원,"2,112,258,948,799"
789,환경부,주식회사 이엠케이승경,전라북도,2019,사업장,폐기물,"64,470",tCO₂eq,-,-,146,TJ,-,-,(주)한국경영인증원,-
790,환경부,주식회사 전주원파워,전라북도,2019,업체,전환,"47,069",tCO₂eq,120.43,tCO2eq/억원,"7,511",TJ,19.22,TJ/억원,한국표준협회,"39,082,764,284"
791,환경부,주식회사 전주페이퍼,전라북도,2019,업체,산업,"512,169",tCO₂eq,321.16,tCO2eq/억원,"8,067",TJ,5.06,TJ/억원,한국표준협회,"159,474,510,149"
792,산업통상자원부,주식회사 정산인터내셔널,부산광역시,2019,사업장,섬유,"22,521",tCO₂eq,-,-,457,TJ,-,-,(재)한국품질재단,-
793,환경부,주식회사 정선라임,강원도,2019,사업장,시멘트,"94,931",tCO₂eq,-,-,319,TJ,-,-,한국표준협회,-
794,환경부,주식회사 지알엠,충청북도,2019,사업장,비철금속,"99,660",tCO₂eq,-,-,"1,176",TJ,-,-,한국표준협회,-
795,환경부,주식회사 지에스이앤알,경기도,2019,업체,산업단지,"2,157,706",tCO₂eq,268.31,tCO2eq/억원,"24,850",TJ,3.09,TJ/억원,(재)한국품질재단,"804,169,517,262"
796,환경부,주식회사 진로발효,경기도,2019,사업장,음식료품,"33,047",tCO₂eq,-,-,815,TJ,-,-,한국표준협회,-
797,환경부,주식회사 진에어,서울특별시,2019,업체,항공,"173,182",tCO₂eq,19.03,tCO2eq/억원,"2,478",TJ,0.27,TJ/억원,한국표준협회,"910,158,184,000"
798,환경부,주식회사 징크옥사이드코퍼레이션,경상북도,2019,사업장,산업,"82,936",tCO₂eq,-,-,841,TJ,-,-,한국표준협회,-
799,환경부,주식회사 카프로,서울특별시,2019,업체,석유화학,"857,587",tCO₂eq,194.8,tCO2eq/억원,"7,148",TJ,1.62,TJ/억원,(재)한국품질재단,"440,234,409,000"
554,환경부,셰플러코리아(유),경상남도,2019,사업장,기계,"101,061",tCO₂eq,-,-,"2,068",TJ,-,-,로이드인증원㈜,-
801,환경부,주식회사 케이티,경기도,2019,업체,통신,"1,134,293",tCO₂eq,6.23,tCO2eq/억원,"23,224",TJ,0.13,TJ/억원,㈜한국품질보증원,"18,204,751,000,000"
802,환경부,주식회사 케이피에프,경기도,2019,사업장,기계,"52,994",tCO₂eq,-,-,"1,080",TJ,-,-,한국표준협회,-
803,환경부,주식회사 코리아에어텍,울산광역시,2019,사업장,석유화학,"37,608",tCO₂eq,-,-,773,TJ,-,-,이큐에이㈜,-
804,환경부,주식회사 코엔텍,울산광역시,2019,업체,폐기물,"431,140",tCO₂eq,606.27,tCO2eq/억원,401,TJ,0.56,TJ/억원,한국표준협회,"71,114,061,000"
805,환경부,주식회사 태경비케이,서울특별시,2019,업체,시멘트,"541,564",tCO₂eq,374.49,tCO2eq/억원,"2,283",TJ,1.58,TJ/억원,이큐에이㈜,"144,614,854,000"
806,환경부,주식회사 태영이엠씨,강원도,2019,업체,광업,"138,023",tCO₂eq,260.14,tCO2eq/억원,730,TJ,1.38,TJ/억원,한국표준협회,"53,057,732,176"
807,환경부,주식회사 티웨이항공,서울특별시,2019,사업장,항공,"134,251",tCO₂eq,-,-,"1,924",TJ,-,-,(재)한국품질재단,-
808,국토교통부,주식회사 파라다이스세가사미,인천광역시,2019,사업장,건물,"37,984",tCO₂eq,-,-,777,TJ,-,-,한국표준협회,-
809,환경부,주식회사 팜한농,서울특별시,2019,업체,석유화학,"338,012",tCO₂eq,57.73,tCO2eq/억원,"1,506",TJ,0.26,TJ/억원,한국표준협회,"585,493,993,694"
810,환경부,주식회사 포스코,경상북도,2019,업체,철강,"81,481,198",tCO₂eq,268.26,tCO2eq/억원,"417,908",TJ,1.38,TJ/억원,(재)한국품질재단,"30,373,510,739,000"
811,환경부,주식회사 포스코인터내셔널,서울특별시,2019,사업장,철강,"62,618",tCO₂eq,-,-,"1,243",TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
812,환경부,주식회사 포스코케미칼,경상북도,2019,업체,요업,"2,418,188",tCO₂eq,168.57,tCO2eq/억원,"14,226",TJ,0.99,TJ/억원,(재)한국품질재단,"1,434,507,299,000"
813,산업통상자원부,주식회사 포트로닉스천안,충청남도,2019,사업장,반도체.디스플레이.전기전자,"16,353",tCO₂eq,-,-,331,TJ,-,-,이큐에이㈜,-
814,환경부,주식회사 풍산,경기도,2019,업체,비철금속,"213,876",tCO₂eq,11.37,tCO2eq/억원,"4,350",TJ,0.23,TJ/억원,한국표준협회,"1,880,761,562,000"
815,환경부,주식회사 피엔알,경상북도,2019,업체,폐기물,"136,349",tCO₂eq,366.2,tCO2eq/억원,"1,440",TJ,3.87,TJ/억원,(재)한국품질재단,"37,233,708,374"
816,산업통상자원부,주식회사 피엠씨텍,전라남도,2019,업체,석유화학,"130,185",tCO₂eq,60.09,tCO2eq/억원,"1,491",TJ,0.69,TJ/억원,(재)한국품질재단,"216,647,898,946"
817,국토교통부,주식회사 하나은행,서울특별시,2019,업체,건물,"68,548",tCO₂eq,0.23,tCO2eq/억원,951,TJ,0,TJ/억원,한국표준협회,"29,175,882,000,000"
818,환경부,주식회사 호텔롯데,서울특별시,2019,업체,건물,"160,065",tCO₂eq,2.7,tCO2eq/억원,"3,217",TJ,0.05,TJ/억원,(주)한국경영인증원,"5,927,295,857,533"
819,환경부,주식회사 효성,서울특별시,2019,업체,석유화학,"32,848",tCO₂eq,8.25,tCO2eq/억원,666,TJ,0.17,TJ/억원,(재)한국품질재단,"397,940,472,000"
820,환경부,주식회사 후성,경기도,2019,업체,석유화학,"391,234",tCO₂eq,162.19,tCO2eq/억원,794,TJ,0.33,TJ/억원,한국가스안전공사,"241,217,521,000"
821,환경부,주식회사 휴스틸,서울특별시,2019,사업장,철강,"27,409",tCO₂eq,-,-,556,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
822,국토교통부,주식회사경기상운,경기도,2019,사업장,교통(여객),"18,581",tCO₂eq,-,-,322,TJ,-,-,산림조합중앙회,-
823,국토교통부,주식회사한양고속,충청남도,2019,사업장,교통(여객),"16,201",tCO₂eq,-,-,229,TJ,-,-,한국표준협회,-
824,국토교통부,중소기업은행,서울특별시,2019,업체,건물,"58,320",tCO₂eq,0.39,tCO2eq/억원,840,TJ,0.01,TJ/억원,한국표준협회,"14,799,905,000,000"
825,국토교통부,중앙대학교,서울특별시,2019,사업장,건물,"20,632",tCO₂eq,-,-,419,TJ,-,-,한국표준협회,-
826,산업통상자원부,지에스에코메탈 주식회사,울산광역시,2019,사업장,비철금속,"21,302",tCO₂eq,-,-,269,TJ,-,-,한국표준협회,-
827,환경부,지에스이피에스,충청남도,2019,업체,발전 · 에너지,"2,413,463",tCO₂eq,258.66,tCO2eq/억원,"53,698",TJ,5.75,TJ/억원,한국표준협회,"933,078,522,729"
828,환경부,지에스칼텍스 주식회사,서울특별시,2019,업체,정유,"8,047,242",tCO₂eq,24.81,tCO2eq/억원,"105,917",TJ,0.33,TJ/억원,(재)한국품질재단,"32,438,233,000,000"
829,국토교통부,지엠테크니컬센터코리아,인천광역시,2019,사업장,건물,"19,533",tCO₂eq,-,-,388,TJ,-,-,한국표준협회,-
830,환경부,진양특수강(주),경상북도,2019,사업장,철강,"26,186",tCO₂eq,-,-,520,TJ,-,-,한국표준협회,-
831,산업통상자원부,진영산업(주),경기도,2019,사업장,기계,"12,299",tCO₂eq,-,-,252,TJ,-,-,한국표준협회,-
832,환경부,진영제지공업(주),경상북도,2019,사업장,제지,"86,475",tCO₂eq,-,-,827,TJ,-,-,이큐에이㈜,-
833,환경부,진주시,경상남도,2019,사업장,폐기물,"103,475",tCO₂eq,-,-,572,TJ,-,-,한국산업기술시험원,-
834,환경부,진천음성광역폐기물처리장,충청북도,2019,사업장,지정외 폐기물처리업,"18,779",tCO₂eq,-,-,159,TJ,-,-,한국표준협회,-
835,환경부,창원시,경상남도,2019,업체,폐기물,"273,240",tCO₂eq,-,-,"2,322",TJ,-,-,㈜한국품질보증원,-
836,환경부,천안시,충청남도,2019,업체,폐기물,"151,920",tCO₂eq,-,-,"1,419",TJ,-,-,㈜한국품질보증원,-
837,국토교통부,천일정기화물자동차(주),부산광역시,2019,사업장,교통(화물),"23,067",tCO₂eq,-,-,336,TJ,-,-,한국표준협회,-
838,환경부,천일제지(주),전라북도,2019,사업장,제지,"61,548",tCO₂eq,-,-,"1,159",TJ,-,-,이큐에이㈜,-
839,환경부,청주시,충청북도,2019,업체,폐기물,"215,362",tCO₂eq,-,-,"1,729",TJ,-,-,(재)한국화학융합시험연구원,-
840,환경부,초당환경(유),광주광역시,2019,업체,폐기물,"37,400",tCO₂eq,362.66,tCO2eq/억원,344,TJ,3.34,TJ/억원,(재)한국품질재단,"10,312,706,000"
841,환경부,춘천시,강원도,2019,업체,폐기물,"121,146",tCO₂eq,-,-,556,TJ,-,-,(재)한국화학융합시험연구원,-
842,산업통상자원부,춘천에너지 주식회사,강원도,2019,업체,발전에너지,"1,014,854",tCO₂eq,323.8,tCO2eq/억원,"20,201",TJ,6.45,TJ/억원,한국표준협회,"313,417,343,000"
843,환경부,충남대학교,대전광역시,2019,사업장,건물,"29,308",tCO₂eq,-,-,594,TJ,-,-,로이드인증원㈜,-
844,국토교통부,충남대학교병원,대전광역시,2019,사업장,건물,"19,700",tCO₂eq,-,-,399,TJ,-,-,한국표준협회,-
845,국토교통부,충북대학교,충청북도,2019,사업장,건물,"18,235",tCO₂eq,-,-,364,TJ,-,-,한국표준협회,-
846,환경부,충주시,충청북도,2019,업체,폐기물,"91,469",tCO₂eq,-,-,662,TJ,-,-,(재)한국품질재단,-
847,환경부,케이씨글라스(주),충남,2019,사업장,유리,"30,449",tCO₂eq,-,-,537,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
848,환경부,케이씨씨,서울특별시,2019,업체,유리,"647,942",tCO₂eq,30.41,tCO2eq/억원,"11,848",TJ,0.56,TJ/억원,(재)한국품질재단,"2,130,823,577,000"
849,환경부,케이씨주식회사,전라남도,2019,업체,석유화학,"161,368",tCO₂eq,121.05,tCO2eq/억원,"2,238",TJ,1.68,TJ/억원,한국표준협회,"133,304,839,000"
850,환경부,케이씨환경서비스 주식회사,전라남도,2019,업체,폐기물,"252,979",tCO₂eq,342.2,tCO2eq/억원,"1,137",TJ,1.54,TJ/억원,(재)한국품질재단,"73,926,256,000"
851,산업통상자원부,케이알에너지(주),울산광역시,2019,업체,발전에너지,"56,706",tCO₂eq,259.59,tCO2eq/억원,670,TJ,3.07,TJ/억원,한국표준협회,"21,844,225,000"
852,환경부,케이알코폴리머 유한회사,전라남도,2019,사업장,석유화학,"30,356",tCO₂eq,-,-,402,TJ,-,-,(주)한국경영인증원,-
853,환경부,케이오씨(주),울산광역시,2019,사업장,석유화학,"50,926",tCO₂eq,-,-,"1,179",TJ,-,-,이큐에이㈜,-
854,환경부,케이지이티에스 주식회사,경기도,2019,업체,폐기물,"312,358",tCO₂eq,194.16,tCO2eq/억원,"1,283",TJ,0.8,TJ/억원,로이드인증원㈜,"160,879,256,000"
855,산업통상자원부,케이지케미칼 주식회사,울산광역시,2019,사업장,석유화학,"23,869",tCO₂eq,-,-,404,TJ,-,-,이큐에이㈜,-
856,환경부,코넥,충남,2019,사업장,자동차,"22,773",tCO₂eq,-,-,448,TJ,-,-,(주)한국경영인증원,-
857,환경부,코닝정밀소재 주식회사,충청남도,2019,업체,유리,"580,077",tCO₂eq,36.01,tCO2eq/억원,"11,532",TJ,0.72,TJ/억원,로이드인증원㈜,"1,610,914,424,000"
858,환경부,코리아PTG(주),울산광역시,2019,사업장,석유화학,"113,137",tCO₂eq,-,-,992,TJ,-,-,(재)한국품질재단,-
859,산업통상자원부,코리아니켈(주),경기도,2019,사업장,비철금속,"3,045",tCO₂eq,-,-,52,TJ,-,-,한국표준협회,-
860,환경부,코리아오토글라스(주),세종특별자치시,2019,사업장,유리,"80,636",tCO₂eq,-,-,"1,651",TJ,-,-,(재)한국품질재단,-
861,환경부,코스모신소재(주),충청북도,2019,사업장,석유화학,"28,939",tCO₂eq,-,-,559,TJ,-,-,한국표준협회,-
862,환경부,코스모화학,서울특별시,2019,사업장,석유화학,"72,304",tCO₂eq,-,-,"1,593",TJ,-,-,로이드인증원㈜,-
863,산업통상자원부,코스포영남파워 주식회사,울산광역시,2019,업체,발전에너지,"1,015,035",tCO₂eq,318.85,tCO2eq/억원,"20,198",TJ,6.34,TJ/억원,(주)한국경영인증원,"318,337,760,803"
864,산업통상자원부,코오롱글로텍(주) 구미공장,서울,2019,사업장,섬유,"14,485",tCO₂eq,-,-,283,TJ,-,-,한국표준협회,-
865,환경부,코오롱머티리얼(주),경기도,2019,사업장,섬유,"33,937",tCO₂eq,-,-,677,TJ,-,-,한국표준협회,-
866,산업통상자원부,코오롱바스프이노폼 주식회사,경상북도,2019,업체,석유화학,"105,377",tCO₂eq,90.87,tCO2eq/억원,"1,703",TJ,1.47,TJ/억원,한국표준협회,"115,968,359,660"
867,환경부,코오롱인더스트리 주식회사,서울특별시,2019,업체,석유화학,"636,665",tCO₂eq,19.76,tCO2eq/억원,"12,063",TJ,0.37,TJ/억원,한국표준협회,"3,222,420,900,008"
868,환경부,코오롱플라스틱(주),경상북도,2019,업체,석유화학,"124,091",tCO₂eq,37.79,tCO2eq/억원,"1,983",TJ,0.6,TJ/억원,한국표준협회,"328,380,290,000"
869,산업통상자원부,코오롱화이버 주식회사,경상북도,2019,사업장,섬유,"15,046",tCO₂eq,-,-,298,TJ,-,-,한국표준협회,-
870,농림축산식품부,코카콜라음료(주) 여주공장,서울특별시,2019,사업장,음료제조업,"20,996",tCO₂eq,-,-,425,TJ,-,-,(재)한국품질재단,-
871,산업통상자원부,콘티넨탈 오토모티브 시스템(주),경기도,2019,사업장,자동차,"16,151",tCO₂eq,-,-,325,TJ,-,-,(주)한국경영인증원,-
872,산업통상자원부,타타대우상용차 주식회사,전라북도,2019,사업장,자동차,"13,919",tCO₂eq,-,-,264,TJ,-,-,한국생산성본부인증원(주),-
873,환경부,태경산업(주),강원도,2019,사업장,철강,"131,344",tCO₂eq,-,-,"1,723",TJ,-,-,이큐에이㈜,-
874,환경부,태광산업 주식회사,서울특별시,2019,업체,섬유,"1,110,627",tCO₂eq,54.79,tCO2eq/억원,"16,625",TJ,0.82,TJ/억원,한국표준협회,"2,027,159,119,000"
875,환경부,태림페이퍼주식회사,경기도,2019,업체,제지,"207,009",tCO₂eq,84.74,tCO2eq/억원,"3,411",TJ,1.4,TJ/억원,이큐에이㈜,"244,286,517,055"
876,환경부,태백시 환경자원센터,강원도,2019,사업장,지정외 폐기물처리업 등,"17,984",tCO₂eq,-,-,138,TJ,-,-,한국표준협회,-
877,환경부,태봉광업 주식회사,서울특별시,2019,업체,시멘트,"290,566",tCO₂eq,868.33,tCO2eq/억원,762,TJ,2.28,TJ/억원,(주)비에스아이그룹코리아,"33,462,512,345"
878,산업통상자원부,태상,부산광역시,2019,사업장,철강,"15,148",tCO₂eq,-,-,294,TJ,-,-,(주)한국경영인증원,-
879,환경부,태양금속공업(주),경기도,2019,사업장,기계,"21,889",tCO₂eq,-,-,436,TJ,-,-,(주)한국경영인증원,-
880,환경부,태영세라믹(주),충청남도,2019,사업장,산업,"26,190",tCO₂eq,-,-,478,TJ,-,-,한국표준협회,-
881,산업통상자원부,태원물산(주) 울산공장,울산광역시,2019,사업장,유리 · 요업,"16,187",tCO₂eq,-,-,229,TJ,-,-,한국표준협회,-
882,국토교통부,태화상운(주),경기도,2019,사업장,교통(여객),"11,506",tCO₂eq,-,-,191,TJ,-,-,한국표준협회,-
23,국토교통부,(주)금성통운,-,2019,사업장,교통(화물),"8,936",tCO₂eq,-,-,126,TJ,-,-,한국표준협회,-
884,환경부,티케이케미칼,대구광역시,2019,업체,섬유,"204,865",tCO₂eq,33.44,tCO2eq/억원,"4,127",TJ,0.67,TJ/억원,이큐에이㈜,"612,702,078,000"
885,산업통상자원부,티피피 주식회사,경기도,2019,사업장,집단에너지,"4,556",tCO₂eq,-,-,91,TJ,-,-,대일이엔씨기술(주),-
886,국토교통부,파르나스호텔(주),서울특별시,2019,사업장,건물,"20,607",tCO₂eq,-,-,420,TJ,-,-,한국표준협회,-
887,환경부,파인트리포스마그네슘 주식회사,전라남도,2019,사업장,비철금속,"21,858",tCO₂eq,-,-,71,TJ,-,-,(재)한국품질재단,-
888,환경부,파주시,경기도,2019,업체,폐기물,"153,818",tCO₂eq,-,-,"1,273",TJ,-,-,㈜한국품질보증원,-
889,산업통상자원부,파주에너지서비스,경기도,2019,업체,발전에너지,"4,303,651",tCO₂eq,335,tCO2eq/억원,"85,807",TJ,6.68,TJ/억원,한국생산성본부인증원(주),"1,284,672,461,194"
890,환경부,파주전기초자 주식회사,경기도,2019,사업장,유리,"34,738",tCO₂eq,-,-,613,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
891,산업통상자원부,팔미금속공업(주),경상남도,2019,사업장,철강,"19,890",tCO₂eq,-,-,365,TJ,-,-,한국표준협회,-
892,환경부,페이퍼코리아,전라북도,2019,업체,제지,"80,003",tCO₂eq,35.07,tCO2eq/억원,"1,134",TJ,0.5,TJ/억원,한국표준협회,"228,103,790,000"
893,환경부,평택시,경기도,2019,사업장,폐기물,"80,016",tCO₂eq,-,-,776,TJ,-,-,(재)한국품질재단,-
894,환경부,평택에너지서비스(주),경기도,2019,업체,집단에너지,"1,521,222",tCO₂eq,290.04,tCO2eq/억원,"29,778",TJ,5.68,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"524,490,584,717"
895,환경부,평화산업(주),대구광역시,2019,사업장,자동차,"25,148",tCO₂eq,-,-,507,TJ,-,-,한국생산성본부인증원(주),-
896,환경부,포스코강판(주),경상북도,2019,사업장,철강,"127,770",tCO₂eq,-,-,"2,562",TJ,-,-,한국표준협회,-
897,환경부,포스코에너지(주),서울특별시,2019,업체,발전 · 에너지,"4,897,849",tCO₂eq,315.81,tCO2eq/억원,"97,054",TJ,6.26,TJ/억원,(재)한국품질재단,"1,550,862,292,276"
898,산업통상자원부,포천민자발전 주식회사,경기도,2019,업체,발전에너지,"1,482,850",tCO₂eq,314.83,tCO2eq/억원,"29,405",TJ,6.24,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"471,006,171,866"
899,환경부,포천파워(주),경기도,2019,업체,발전 · 에너지,"1,067,787",tCO₂eq,264.65,tCO2eq/억원,"21,257",TJ,5.27,TJ/억원,(재)한국품질재단,"403,466,454,663"
900,환경부,포항시,경상북도,2019,업체,지정외 폐기물처리업,"169,659",tCO₂eq,-,-,"2,451",TJ,-,-,㈜한국품질보증원,-
